operator,offer_id,offer_name,category,data_gb,minutes,sms,validity_days,ussd_code,source_page,price_per_gb,price_per_minute,price_per_sms,price_bdt
Teletalk,TT-305,5GB,Data,5.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,7.0,0.0,0.0,35.0
Teletalk,TT-306,0.5GB,Data,0.5,0.0,0.0,730.0,Unknown,voice/prepaid/gen-z,54.0,0.0,0.0,27.0
Teletalk,TT-307,1.5GB,Data,1.5,0.0,0.0,30.0,Unknown,voice/prepaid/gen-z,19.33,0.0,0.0,29.0
Teletalk,TT-308,0.75GB,Data,0.75,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,14.67,0.0,0.0,11.0
Teletalk,TT-309,10GB,Data,10.0,0.0,0.0,30.0,Unknown,voice/prepaid/gen-z,12.6,0.0,0.0,126.0
Teletalk,TT-310,12GB,Data,12.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,8.67,0.0,0.0,104.0
Teletalk,TT-311,2.5GB,Data,2.5,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,10.8,0.0,0.0,27.0
Teletalk,TT-312,25GB,Data,25.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,5.88,0.0,0.0,147.0
Teletalk,TT-313,5GB,Data,5.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,8.2,0.0,0.0,41.0
Teletalk,TT-314,12GB,Data,12.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,7.08,0.0,0.0,85.0
Teletalk,TT-315,2.5 GB*,Data,2.5,0.0,0.0,30.0,Unknown,voice/prepaid/shadheen,12.0,0.0,0.0,30.0
Teletalk,TT-316,6 GB*,Data,6.0,0.0,0.0,7.0,Unknown,voice/prepaid/shadheen,7.5,0.0,0.0,45.0
Teletalk,TT-317,1.5 GB*,Data,1.5,0.0,0.0,7.0,Unknown,voice/prepaid/shadheen,9.33,0.0,0.0,14.0
Teletalk,TT-318,12 GB,Data,12.0,0.0,0.0,7.0,Unknown,voice/prepaid/shadheen,10.75,0.0,0.0,129.0
Teletalk,TT-319,16 GB,Data,16.0,0.0,0.0,7.0,Unknown,voice/prepaid/shadheen,10.56,0.0,0.0,169.0
Teletalk,TT-320,10 GB,Data,10.0,0.0,0.0,7.0,Unknown,voice/prepaid/shadheen,10.9,0.0,0.0,109.0
Teletalk,TT-321,150 Min + 5 GB,Combo,5.0,150.0,0.0,30.0,Unknown,voice/prepaid/shadheen,33.0,1.1,0.0,165.0
Teletalk,TT-322,450 Min + 15 GB,Combo,15.0,450.0,0.0,365.0,Unknown,voice/prepaid/shadheen,50.07,1.67,0.0,751.0
Teletalk,TT-323,375 Min + 12 GB,Combo,12.0,375.0,0.0,30.0,Unknown,voice/prepaid/shadheen,29.25,0.94,0.0,351.0
Teletalk,TT-324,11 GB,Data,11.0,0.0,0.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,14.55,0.0,0.0,160.0
Teletalk,TT-325,19 GB,Data,19.0,0.0,0.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,9.21,0.0,0.0,175.0
Teletalk,TT-326,22 GB,Data,22.0,0.0,0.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,8.95,0.0,0.0,197.0
Teletalk,TT-327,26 GB,Data,26.0,0.0,0.0,730.0,Unknown,voice/prepaid/teletalk-professional-package,23.04,0.0,0.0,599.0
Teletalk,TT-328,75 GB,Data,75.0,0.0,0.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,9.23,0.0,0.0,692.0
Teletalk,TT-329,44 GB,Data,44.0,0.0,0.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,10.2,0.0,0.0,449.0
Teletalk,TT-330,75 GB,Data,75.0,0.0,0.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,6.79,0.0,0.0,509.0
Teletalk,TT-331,75 GB,Data,75.0,0.0,0.0,1.0,Unknown,voice/prepaid/teletalk-professional-package,2.92,0.0,0.0,219.0
Teletalk,TT-332,75 GB,Data,75.0,0.0,0.0,1.0,Unknown,voice/prepaid/teletalk-professional-package,6.52,0.0,0.0,489.0
Teletalk,TT-333,375 Min + 250 SMS + 6 GB,Combo,6.0,375.0,250.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,34.83,0.56,0.84,209.0
Teletalk,TT-334,750 Min + 500 SMS + 12 GB,Combo,12.0,750.0,500.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,47.42,0.76,1.14,569.0
Teletalk,TT-335,450 Min + 300 SMS + 7.5 GB,Combo,7.5,450.0,300.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,49.2,0.82,1.23,369.0
Teletalk,TT-336,750 Min + 400 SMS + 15 GB,Combo,15.0,750.0,400.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,37.93,0.76,1.42,569.0
Teletalk,TT-337,250 Min + 100 SMS + 5 GB,Combo,5.0,250.0,100.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,43.8,0.88,2.19,219.0
Teletalk,TT-338,1000 Min + 500 SMS + 20 GB,Combo,20.0,1000.0,500.0,365.0,Unknown,voice/prepaid/teletalk-professional-package,37.55,0.75,1.5,751.0
Teletalk,TT-339,1000 Min + 500 SMS + 75 GB,Combo,75.0,1000.0,500.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,10.01,0.75,1.5,751.0
Teletalk,TT-340,1000 Min + 450 SMS + 45 GB,Combo,45.0,1000.0,450.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,16.69,0.75,1.67,751.0
Teletalk,TT-341,1000 Min + 400 SMS + 38 GB,Combo,38.0,1000.0,400.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,12.87,0.49,1.22,489.0
Teletalk,TT-342,1000 Min + 250 SMS + 75 GB,Combo,75.0,1000.0,250.0,7.0,Unknown,voice/prepaid/teletalk-professional-package,9.19,0.69,2.76,689.0
Teletalk,TT-343,1000 Min + 200 SMS + 75 GB,Combo,75.0,1000.0,200.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,10.01,0.75,3.75,751.0
Teletalk,TT-344,750 Min + 80 SMS + 38 GB,Combo,38.0,750.0,80.0,30.0,Unknown,voice/prepaid/teletalk-professional-package,14.97,0.76,7.11,569.0
Robi,ROBI-029,6 GB,Data,6.0,0.0,0.0,3.0,Unknown,offers?tab=internet,29.67,0.0,0.0,178.0
Robi,ROBI-030,1.5 GB,Data,1.5,0.0,0.0,3.0,Unknown,offers?tab=internet,38.67,0.0,0.0,58.0
Robi,ROBI-031,7.5 GB,Data,7.5,0.0,0.0,30.0,Unknown,offers?tab=internet,51.73,0.0,0.0,388.0
Robi,ROBI-032,75 GB,Data,75.0,0.0,0.0,3.0,Unknown,offers?tab=internet,4.91,0.0,0.0,368.0
Robi,ROBI-033,50 GB,Data,50.0,0.0,0.0,30.0,Unknown,offers?tab=internet,8.96,0.0,0.0,448.0
Robi,ROBI-034,100 GB,Data,100.0,0.0,0.0,3.0,Unknown,offers?tab=internet,4.48,0.0,0.0,448.0
Robi,ROBI-035,Unlimited Internet,Unlimited,0.0,0.0,0.0,7.0,Unknown,offers?tab=internet,0.0,0.0,0.0,309.0
Robi,ROBI-036,Unlimited Internet,Unlimited,0.0,0.0,0.0,7.0,Unknown,offers?tab=internet,0.0,0.0,0.0,259.0
Robi,ROBI-037,Unlimited Internet,Unlimited,0.0,0.0,0.0,7.0,Unknown,offers?tab=internet,0.0,0.0,0.0,321.0
Robi,ROBI-038,44 GB + 750 Mins,Combo,44.0,750.0,0.0,30.0,Unknown,offers?tab=bundles,22.25,1.31,0.0,979.0
Robi,ROBI-039,70 GB + 1200 Mins,Combo,70.0,1200.0,0.0,30.0,Unknown,offers?tab=bundles,19.84,1.16,0.0,1389.0
Robi,ROBI-040,26 GB + 450 Mins,Combo,26.0,450.0,0.0,30.0,Unknown,offers?tab=bundles,23.81,1.38,0.0,619.0
Robi,ROBI-041,50 GB + 1000 Mins,Combo,50.0,1000.0,0.0,30.0,Unknown,offers?tab=bundles,26.18,1.31,0.0,1309.0
Robi,ROBI-042,38 GB + 750 Mins,Combo,38.0,750.0,0.0,30.0,Unknown,offers?tab=bundles,24.71,1.25,0.0,939.0
Robi,ROBI-043,31 GB + 625 Mins,Combo,31.0,625.0,0.0,30.0,Unknown,offers?tab=bundles,26.74,1.33,0.0,829.0
Robi,ROBI-044,22 GB + 525 Mins,Combo,22.0,525.0,0.0,30.0,Unknown,offers?tab=bundles,37.68,1.58,0.0,829.0
Robi,ROBI-045,38 GB + 875 Mins,Combo,38.0,875.0,0.0,30.0,Unknown,offers?tab=bundles,35.5,1.54,0.0,1349.0
Robi,ROBI-046,11 GB + 250 Mins,Combo,11.0,250.0,0.0,30.0,Unknown,offers?tab=bundles,43.55,1.92,0.0,479.0
Robi,ROBI-047,7.5 GB + 250 Mins,Combo,7.5,250.0,0.0,30.0,Unknown,offers?tab=bundles,90.53,2.72,0.0,679.0
Robi,ROBI-048,1.5 GB + 50 Mins,Combo,1.5,50.0,0.0,30.0,Unknown,offers?tab=bundles,112.67,3.38,0.0,169.0
Robi,ROBI-049,2 GB + 80 Mins,Combo,2.0,80.0,0.0,30.0,Unknown,offers?tab=bundles,129.5,3.24,0.0,259.0
Robi,ROBI-050,100 GB + 1500 Mins,Combo,100.0,1500.0,0.0,30.0,Unknown,offers?tab=bundles,12.69,0.85,0.0,1269.0
Robi,ROBI-051,55 GB + 1125 Mins,Combo,55.0,1125.0,0.0,30.0,Unknown,offers?tab=bundles,13.65,0.67,0.0,751.0
Robi,ROBI-052,38 GB + 750 Mins,Combo,38.0,750.0,0.0,30.0,Unknown,offers?tab=bundles,14.26,0.72,0.0,542.0
Robi,ROBI-053,22 GB + 300 Mins,Combo,22.0,300.0,0.0,30.0,Unknown,offers?tab=bundles,20.14,1.48,0.0,443.0
Robi,ROBI-054,45 GB + 600 Mins,Combo,45.0,600.0,0.0,30.0,Unknown,offers?tab=bundles,18.78,1.41,0.0,845.0
Robi,ROBI-055,60 GB + 800 Mins,Combo,60.0,800.0,0.0,30.0,Unknown,offers?tab=bundles,18.32,1.37,0.0,1099.0
Robi,ROBI-056,45 GB + 600 Mins,Combo,45.0,600.0,0.0,30.0,Unknown,offers?tab=bundles,22.33,1.68,0.0,1005.0
Robi,ROBI-057,22 GB + 300 Mins,Combo,22.0,300.0,0.0,30.0,Unknown,offers?tab=bundles,25.95,1.9,0.0,571.0
Robi,ROBI-058,19 GB + 250 Mins,Combo,19.0,250.0,0.0,30.0,Unknown,offers?tab=bundles,24.63,1.87,0.0,468.0
Robi,ROBI-059,5 Year Shodesh Pack,Validity,0.0,0.0,0.0,1825.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,1255.0
Robi,ROBI-060,5 Year Shodesh Pack,Validity,0.0,0.0,0.0,1825.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,1324.0
Robi,ROBI-061,5 Year Shodesh Pack,Validity,0.0,0.0,0.0,1825.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,1185.0
Robi,ROBI-062,3 Year Shodesh Pack,Validity,0.0,0.0,0.0,1095.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,715.0
Robi,ROBI-063,3 Year Shodesh Pack,Validity,0.0,0.0,0.0,1095.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,1118.0
Robi,ROBI-064,3 Year Shodesh Pack,Validity,0.0,0.0,0.0,1095.0,Unknown,offers?tab=bundles,0.0,0.0,0.0,1162.0
Robi,ROBI-065,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,68.0
Robi,ROBI-066,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,62.0
Robi,ROBI-067,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,65.0
Robi,ROBI-068,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,137.0
Robi,ROBI-069,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,158.0
Robi,ROBI-070,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,30.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,187.0
Robi,ROBI-071,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,83.0
Robi,ROBI-072,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,58.0
Robi,ROBI-073,89 Paisa/Min + Tax,Call Rate,0.0,0.0,0.0,5.0,Unknown,offers?tab=rate-cutters,0.0,0.89,0.0,74.0
Robi,ROBI-074,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,173.0
Robi,ROBI-075,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,163.0
Robi,ROBI-076,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,60.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,224.0
Robi,ROBI-077,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,7.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,103.0
Robi,ROBI-078,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,7.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,80.0
Robi,ROBI-079,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,7.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,75.0
Robi,ROBI-080,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,90.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,319.0
Robi,ROBI-081,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,90.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,395.0
Robi,ROBI-082,1 Paisa/Sec + Tax,Call Rate,0.0,0.0,0.0,90.0,Unknown,offers?tab=rate-cutters,0.0,0.6,0.0,365.0
Robi,ROBI-083,475 Mins,Minute,0.0,475.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.63,0.0,299.0
Robi,ROBI-084,100 Mins,Minute,0.0,100.0,0.0,30.0,Unknown,offers?tab=minutes,0.0,1.19,0.0,119.0
Robi,ROBI-085,250 Mins,Minute,0.0,250.0,0.0,30.0,Unknown,offers?tab=minutes,0.0,1.04,0.0,259.0
Robi,ROBI-086,130 Mins,Minute,0.0,130.0,0.0,30.0,Unknown,offers?tab=minutes,0.0,1.07,0.0,139.0
Robi,ROBI-087,400 Mins,Minute,0.0,400.0,0.0,30.0,Unknown,offers?tab=minutes,0.0,0.85,0.0,339.0
Robi,ROBI-088,525 Mins,Minute,0.0,525.0,0.0,150.0,Unknown,offers?tab=minutes,0.0,1.29,0.0,679.0
Robi,ROBI-089,110 Mins,Minute,0.0,110.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.81,0.0,89.0
Robi,ROBI-090,375 Mins,Minute,0.0,375.0,0.0,30.0,Unknown,offers?tab=minutes,0.0,0.98,0.0,369.0
Robi,ROBI-091,450 Mins,Minute,0.0,450.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.71,0.0,319.0
Robi,ROBI-092,160 Mins,Minute,0.0,160.0,0.0,3.0,Unknown,offers?tab=minutes,0.0,0.62,0.0,99.0
Robi,ROBI-093,130 Mins,Minute,0.0,130.0,0.0,3.0,Unknown,offers?tab=minutes,0.0,0.68,0.0,89.0
Robi,ROBI-094,200 Mins,Minute,0.0,200.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.74,0.0,149.0
Robi,ROBI-095,250 Min,Minute,0.0,250.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.76,0.0,189.0
Robi,ROBI-096,90 Min,Minute,0.0,90.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.99,0.0,89.0
Robi,ROBI-097,350 Min,Minute,0.0,350.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.74,0.0,259.0
Robi,ROBI-098,80 Mins,Minute,0.0,80.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.74,0.0,59.0
Robi,ROBI-099,375 Mins,Minute,0.0,375.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.69,0.0,259.0
Robi,ROBI-100,450 Mins,Minute,0.0,450.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.62,0.0,279.0
Robi,ROBI-101,90 Mins,Minute,0.0,90.0,0.0,3.0,Unknown,offers?tab=minutes,0.0,0.77,0.0,69.0
Robi,ROBI-102,60 Mins,Minute,0.0,60.0,0.0,3.0,Unknown,offers?tab=minutes,0.0,0.98,0.0,59.0
Robi,ROBI-103,190 Mins,Minute,0.0,190.0,0.0,3.0,Unknown,offers?tab=minutes,0.0,0.63,0.0,119.0
Robi,ROBI-104,300 Mins,Minute,0.0,300.0,0.0,5.0,Unknown,offers?tab=minutes,0.0,0.56,0.0,169.0
Robi,ROBI-105,750 Mins,Minute,0.0,750.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.53,0.0,399.0
Robi,ROBI-106,120 Mins,Minute,0.0,120.0,0.0,7.0,Unknown,offers?tab=minutes,0.0,0.74,0.0,89.0
Robi,ROBI-107,1500 Mins,Minute,0.0,1500.0,0.0,150.0,Unknown,offers?tab=minutes,0.0,0.93,0.0,1394.0
Robi,ROBI-108,1500 Mins,Minute,0.0,1500.0,0.0,150.0,Unknown,offers?tab=minutes,0.0,0.84,0.0,1259.0
Robi,ROBI-109,750 Mins,Minute,0.0,750.0,0.0,150.0,Unknown,offers?tab=minutes,0.0,0.72,0.0,539.0
Robi,ROBI-110,100 Mins,Cashback,0.0,100.0,0.0,3.0,Unknown,offers?tab=cashback-offer,0.0,0.65,0.0,84.0
Robi,ROBI-111,100 Mins,Cashback,0.0,100.0,0.0,3.0,Unknown,offers?tab=cashback-offer,0.0,0.65,0.0,62.0
Robi,ROBI-112,100 Mins,Cashback,0.0,100.0,0.0,3.0,Unknown,offers?tab=cashback-offer,0.0,0.65,0.0,78.0
